,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,acc,macro-F1,micro-F1
22,0.022,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
23,0.023,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
24,0.024,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
25,0.025,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
26,0.026000000000000002,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
27,0.027,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
28,0.028,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
29,0.029,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
30,0.03,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
31,0.031,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
32,0.032,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
33,0.033,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
34,0.034,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
35,0.035,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
36,0.036000000000000004,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6904632152588556,0.6708436286621956,0.6805120401038404,1448,0,10,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
37,0.037,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6932067202337473,0.6699611719025768,0.6813857476216119,1477,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
38,0.038,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6932067202337473,0.6699611719025768,0.6813857476216119,1477,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
39,0.039,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6932067202337473,0.6699611719025768,0.6813857476216119,1477,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
40,0.04,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6932067202337473,0.6699611719025768,0.6813857476216119,1477,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
41,0.041,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6932067202337473,0.6699611719025768,0.6813857476216119,1477,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
42,0.042,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7051666042680644,0.6648429226967879,0.6844113372093025,1611,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
43,0.043000000000000003,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
44,0.044,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
45,0.045,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
46,0.046,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
47,0.047,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
48,0.048,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
49,0.049,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
50,0.05,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
51,0.051000000000000004,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
52,0.052000000000000005,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
53,0.053,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7331072267153665,0.7893258426966292,0.7601785472744489,1410,0,10,0,0.57939894471209,0.40880888196037884,0.57939894471209
54,0.054,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7331072267153665,0.7893258426966292,0.7601785472744489,1410,0,10,0,0.57939894471209,0.40880888196037884,0.57939894471209
55,0.055,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7393827486151411,0.7873595505617977,0.7626173309753774,1452,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
56,0.056,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7393827486151411,0.7873595505617977,0.7626173309753774,1452,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
57,0.057,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7393827486151411,0.7873595505617977,0.7626173309753774,1452,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
58,0.058,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7393827486151411,0.7873595505617977,0.7626173309753774,1452,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
59,0.059000000000000004,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7393827486151411,0.7873595505617977,0.7626173309753774,1452,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
60,0.06,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7393827486151411,0.7873595505617977,0.7626173309753774,1452,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
61,0.061,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7609409190371991,0.7814606741573034,0.7710643015521064,1587,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
62,0.062,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7609409190371991,0.7814606741573034,0.7710643015521064,1587,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
63,0.063,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
64,0.064,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
65,0.065,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
66,0.066,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
67,0.067,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
68,0.068,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
69,0.069,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
70,0.07,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
71,0.07100000000000001,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
72,0.07200000000000001,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
73,0.073,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
74,0.074,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
75,0.075,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7080745341614907,0.6639604659371691,0.6853083158757629,1640,0,20,0,0.0,0.0,0.0,0,0,50,0,0.7676348547717843,0.7794943820224719,0.7735191637630662,1628,0,20,0,0.57939894471209,0.40880888196037884,0.57939894471209
