,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,acc,macro-F1,micro-F1
75,0.075,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
76,0.076,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
77,0.077,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
78,0.078,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
79,0.079,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
80,0.08,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
81,0.081,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
82,0.082,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
83,0.083,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
84,0.084,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
85,0.085,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
86,0.08600000000000001,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
87,0.08700000000000001,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
88,0.088,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
89,0.089,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
90,0.09,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
91,0.091,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
92,0.092,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
93,0.093,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
94,0.094,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
95,0.095,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
96,0.096,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
97,0.097,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
98,0.098,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
99,0.099,0.7658257235722025,0.846535500427716,0.8041605720786608,2055,0,10,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7443910256410257,0.7828651685393259,0.7631434830230011,2277,0,8,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
